Electrical,Electrical-P3-Production,LP106-Doors-&-Industrial-Sockets-Active-Power,ns=2;points/PM6$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P3-Production,LP-106-Doors-&-Industrial-Sockets-Energy,ns=2;points/PM6$242eEnergy1,float,20,influxdb
Electrical,Electrical-P3-Production,LP106-Doors-&-Industrial-Sockets-Peak-Demand,ns=2;points/PM6$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P3-Production,LP107-LightingActive-Power,ns=2;points/PM7$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P3-Production,LP-107-Lighting-Energy,ns=2;points/PM7$242eEnergy1,float,20,influxdb
Electrical,Electrical-P3-Production,LP107-LightingPeak-Demand,ns=2;points/PM7$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P3-Production,Maximum-Demand,ns=2;points/PM24$242ePeakDemand,float,20,influxdb
Electrical,Electrical-P3-Production,Power-Factor,ns=2;points/PM24$242ePowerFactor,float,20,influxdb
Electrical,Electrical-P3-Production,Power,ns=2;points/PM24$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,AMCC-112-HVAC-Active-Power,ns=2;points/PM16$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,AMCC-112-HVAC-Energy,ns=2;points/PM16$242eEnergy2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,AMCC-112-HVAC-Peak-Demand,ns=2;points/PM9$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Energy,ns=2;points/PM25$242eEnergy,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Incoming-Active-Power,ns=2;points/PM8$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Incoming-Energy,ns=2;points/PM8$242eEnergy1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Incoming-Peak-Demand,ns=2;points/PM8$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP101-Lighting-Active-Power,ns=2;points/PM9$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP-101-Lighting-Energy,ns=2;points/PM9$242eEnergy1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP101-Lighting-Peak-Demand,ns=2;points/PM10$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP102-Power-Outlets-Active-Power,ns=2;points/PM10$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP-102-Power-Outlets-Energy,ns=2;points/PM10$242eEnergy1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP102-Power-Outlets-Peak-Demand,ns=2;points/PM11$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP103-Loading-Bays-Active-Power,ns=2;points/PM11$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP-103-Loading-Bays-Energy,ns=2;points/PM11$242eEnergy1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP103-Loading-Bays-Peak-Demand,ns=2;points/PM12$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP104-Cold-room-equipment-Active-Power,ns=2;points/PM12$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP-104-Cold-room-equipment-Energy,ns=2;points/PM12$242eEnergy1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP104-Cold-room-equipment-Peak-Demand,ns=2;points/PM13$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP105-Truck-&-Battery-Charging-Active-Power,ns=2;points/PM13$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP-105-Truck-&-Battery-Charging-Energy,ns=2;points/PM13$242eEnergy1,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP105-Truck-&-Battery-Charging-Peak-Demand,ns=2;points/PM14$242eActivePowerTotal2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP-106-Energy-Office,ns=2;points/PM14$242eEnergy2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP106-Office-Active-Power,ns=2;points/PM14$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP106-Office-Peak-Demand,ns=2;points/PM15$242eActivePowerTotal2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP107-Spare-Active-Power,ns=2;points/PM15$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP-107-Spare-Energy,ns=2;points/PM15$242eEnergy2,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,LP107-Spare-Peak-Demand,ns=2;points/PM16$242eActivePowerTotal3,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Maximum-Demand,ns=2;points/PM25$242ePeakDemand,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Phase-A-Voltage,ns=2;points/PA1$242eVoltageA$242dB,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Phase-B-Voltage,ns=2;points/PM1$242eVoltageB$242dN,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Phase-C-Voltage,ns=2;points/PM1$242eVoltageC$242dN,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Power-Factor,ns=2;points/PM25$242ePowerFactor,float,20,influxdb
Electrical,Electrical-P4-Cold-Room,Power,ns=2;points/PM25$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-Production,AHU-Energy,ns=2;points/PM20$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,AHU-Maximum-Demand,ns=2;points/PM20$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,AHU-Power-Factor,ns=2;points/PM20$242ePowerFactor,float,20,influxdb
Electrical,Electrical-Production,AHU-Power,ns=2;points/PM20$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Barstacker-Active-Power,ns=2;points/PM46$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Barstacker-Energy,ns=2;points/PM46$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Barstacker-Peak-Demand,ns=2;points/PM46$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production-Building,Active-Power,ns=2;points/PM2$242eActivePowerTotal3,float,20,influxdb
Electrical,Electrical-Production-Building,Energy,ns=2;points/PM2$242eEnergy3,float,20,influxdb
Electrical,Electrical-Production-Building,Incoming-Energy,ns=2;points/PM14$242eEnergy1,float,20,influxdb
Electrical,Electrical-Production-Building,Incoming-Maximum-Demand,ns=2;points/PM14$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-Production-Building,Incoming-Power-Factor,ns=2;points/PM14$242ePowerFactor,float,20,influxdb
Electrical,Electrical-Production-Building,Incoming-Power,ns=2;points/PM14$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-Production-Building,Maximum-Demand,ns=2;points/PM2$242ePeakDemand3,float,20,influxdb
Electrical,Electrical-Production-Building,Power-Factor,ns=2;points/PM2$242ePowerFactor,float,20,influxdb
Electrical,Electrical-Production,Conveyor-1-Active-Power,ns=2;points/PM43$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Conveyor-1-Energy,ns=2;points/PM43$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Conveyor-1-Peak-Demand,ns=2;points/PM43$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Conveyor-2-Active-Power,ns=2;points/PM44$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Conveyor-2-Energy,ns=2;points/PM44$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Conveyor-2-Peak-Demand,ns=2;points/PM44$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,FlexLine-Active-Power,ns=2;points/PM42$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,FlexLine-Energy,ns=2;points/PM42$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,FlexLine-Peak-Demand,ns=2;points/PM42$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Freezer-1-Active-Power,ns=2;points/PM36$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Freezer-1-Energy,ns=2;points/PM36$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Freezer-1-Peak-Demand,ns=2;points/PM36$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Freezer-2-Active-Power,ns=2;points/PM37$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Freezer-2-Energy,ns=2;points/PM37$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Freezer-2-Peak-Demand,ns=2;points/PM37$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Freezer-3-Active-Power,ns=2;points/PM38$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Freezer-3-Energy,ns=2;points/PM38$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Freezer-3-Peak-Demand,ns=2;points/PM38$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Freezer-4-Active-Power,ns=2;points/PM39$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Freezer-4-Energy,ns=2;points/PM39$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Freezer-4-Peak-Demand,ns=2;points/PM39$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,GAS-Robot-Active-Power,ns=2;points/PM45$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,GAS-Robot-Energy,ns=2;points/PM45$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,GAS-Robot-Peak-Demand,ns=2;points/PM45$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,HSW-Active-Power,ns=2;points/PM41$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,HSW-Energy,ns=2;points/PM41$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,HSW-Peak-Demand,ns=2;points/PM41$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Machinery-Energy,ns=2;points/PM29$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Machinery-Maximum-Demand,ns=2;points/PM29$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Machinery-Power-Factor,ns=2;points/PM29$242ePowerFactor,float,20,influxdb
Electrical,Electrical-Production,Machinery-Power,ns=2;points/PM29$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-Production,Tunnel-Active-Power,ns=2;points/PM35$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Tunnel-Energy,ns=2;points/PM35$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Tunnel-Peak-Demand,ns=2;points/PM35$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Production,Versaline-Active-Power,ns=2;points/PM40$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Production,Versaline-Energy,ns=2;points/PM40$242eEnergy,float,20,influxdb
Electrical,Electrical-Production,Versaline-Peak-Demand,ns=2;points/PM40$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Refrigeration,Active-Power,ns=2;points/PM6$242eActivePowerTotal3,float,20,influxdb
Electrical,Electrical-Refrigeration,Average-Current,ns=2;points/PM6$242eCurrentAvg3,float,20,influxdb
Electrical,Electrical-Refrigeration,Energy,ns=2;points/PM6$242eEnergy3,float,20,influxdb
Electrical,Electrical-Refrigeration,Peak-Demand,ns=2;points/PM6$242ePeakDemand3,float,20,influxdb
Electrical,Electrical-Refrigeration,Power-Factor,ns=2;points/PM6$242ePowerFactor,float,20,influxdb
Electrical,Electrical-System,Chiller-MCC-Energy,ns=2;points/PM17$242eEnergy1,float,20,influxdb
Electrical,Electrical-System,Chiller-MCC-Maximum-Demand,ns=2;points/PM17$242ePeakDemand1,float,20,influxdb
Electrical,Electrical-System,Chiller-MCC-Power-Factor,ns=2;points/PM17$242ePowerFactor,float,20,influxdb
Electrical,Electrical-System,Chiller-MCC-Power,ns=2;points/PM17$242eActivePowerTotal1,float,20,influxdb
Electrical,Electrical-Transformer-01,Active-Power,ns=2;points/PM5$242eActivePowerTotal3,float,20,influxdb
Electrical,Electrical-Transformer-01,Energy,ns=2;points/PM5$242eEnergy3,float,20,influxdb
Electrical,Electrical-Transformer-01,Frequency,ns=2;points/PA5$242e02MDB01$242eMAIN$2420Frequency,float,20,influxdb
Electrical,Electrical-Transformer-01,Peak-Demand,ns=2;points/PM5$242ePeakDemand3,float,20,influxdb
Electrical,Electrical-Transformer-01,Phase-A-Voltage,ns=2;points/PM5$242eVoltageA$242dN2,float,20,influxdb
Electrical,Electrical-Transformer-01,Phase-B-Voltage,ns=2;points/PM5$242eVoltageB$242dN2,float,20,influxdb
Electrical,Electrical-Transformer-01,Phase-C-Voltage,ns=2;points/PM5$242eVoltageC$242dN2,float,20,influxdb
Electrical,Electrical-Transformer-01,Status,ns=2;points/$24302MDB01CEBBreakerON$242eOFFStatus,float,20,influxdb
Electrical,Electrical-Transformer-01,Trip-Status,ns=2;points/$24302MDB01CEBBreakerTripStatus,float,20,influxdb
Electrical,Electrical-Transformer-02,Active-Power,ns=2;points/PM3$242eActivePowerTotal3,float,20,influxdb
Electrical,Electrical-Transformer-02,Energy,ns=2;points/PM3$242eEnergy3,float,20,influxdb
Electrical,Electrical-Transformer-02,Frequency,ns=2;points/PM3$242e02MDB01$242eMAIN$2420Frequency,float,20,influxdb
Electrical,Electrical-Transformer-02,Maximum-demand,ns=2;points/PM3$242ePeakDemand3,float,20,influxdb
Electrical,Electrical-Transformer-02,Phase-A-Voltage,ns=2;points/PM3$242eVoltageA$242dN2,float,20,influxdb
Electrical,Electrical-Transformer-02,Phase-B-Voltage,ns=2;points/PM3$242eVoltageB$242dN2,float,20,influxdb
Electrical,Electrical-Transformer-02,Phase-C-Voltage,ns=2;points/PM3$242eVoltageC$242dN2,float,20,influxdb
Electrical,Electrical-Transformer-02,Power-factor,ns=2;points/PM3$242ePowerFactor,float,20,influxdb
Electrical,Electrical-Transformer-02,Status,ns=2;points/$24302MDB02CEBBreakerON$242eOFFStatus,float,20,influxdb
Electrical,Electrical-Transformer-02,Trip-Status,ns=2;points/$24302MDB02CEBBreakerTripStatus,float,20,influxdb
Electrical,Electrical-Utility-Building,02SDB01-Energy,ns=2;points/PM10$242eEnergy2,float,20,influxdb
Electrical,Electrical-Utility-Building,02SDB01-Peak-Demand,ns=2;points/PM10$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-Utility-Building,02SDB01-Power-Factor,ns=2;points/PM10$242ePowerFactor,float,20,influxdb
Electrical,Electrical-Utility-Building,AMC101-HVAC-Active-Power,ns=2;points/PM16$242eActivePowerTotal4,float,20,influxdb
Electrical,Electrical-Utility-Building,AMC101-HVAC-Energy,ns=2;points/PM16$242eEnergy3,float,20,influxdb
Electrical,Electrical-Utility-Building,AMC101-HVAC-Peak-Demand,ns=2;points/PM16$242ePeakDemand3,float,20,influxdb
Electrical,Electrical-Utility-Building,Incoming-Active-Power,ns=2;points/PM12$242eActivePowerTotal2,float,20,influxdb
Electrical,Electrical-Utility-Building,Incoming-Energy,ns=2;points/PM12$242eEnergy2,float,20,influxdb
Electrical,Electrical-Utility-Building,Incoming-Peak-Demand,ns=2;points/PM12$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-Utility-Building,LP01-Lighting-Energy,ns=2;points/PM13$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-Utility-Building,LP01-Lighting-Peak-Demand,ns=2;points/PM13$242eEnergy2,float,20,influxdb
Electrical,Electrical-Utility-Building,LP02-Socket-Outlet-Active-Power,ns=2;points/PM14$242eActivePowerTotal3,float,20,influxdb
Electrical,Electrical-Utility-Building,LP02-Socket-Outlet-Energy,ns=2;points/PM14$242ePeakDemand3,float,20,influxdb
Electrical,Electrical-Utility-Building,LP02-Socket-Outlet-Peak-Demand,ns=2;points/PM14$242eEnergy3,float,20,influxdb
Electrical,Electrical-Utility-Building,LP03-HVAC-Active-Power,ns=2;points/PM15$242eActivePowerTotal3,float,20,influxdb
Electrical,Electrical-Utility-Building,LP03-HVAC-Energy,ns=2;points/PM15$242ePeakDemand3,float,20,influxdb
Electrical,Electrical-Utility-Building,LP03-HVAC-Peak-Demand,ns=2;points/PM15$242eEnergy3,float,20,influxdb
Electrical,Electrical-Utility-Building,LP101-Lighting-Active-Power,ns=2;points/PM13$242eActivePowerTotal2,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,04SDB01-Active-Power,ns=2;points/PM11$242eActivePowerTotal2,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,04SDB01-Energy,ns=2;points/PM11$242eEnergy2,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,04SDB01-Peak-Demand,ns=2;points/PM11$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,04SDB01-Power-Factor,ns=2;points/PM11$242ePowerFactor,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,05LP1-Contractor-Facility-Demand,ns=2;points/PA4$242eEnergy,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,05LP1-Contractor-Facility-Energy,ns=2;points/PA4$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,05LP1-Contractor-Facility-Power-Total,ns=2;points/PA4$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,Energy,ns=2;points/PA1$242eEnergy,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,Incoming-Peak-Demand,ns=2;points/PA1$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,Incoming-Power-Total,ns=2;points/PA1$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,LP01-General-Power-Demand,ns=2;points/PA2$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,LP01-General-Power-Energy,ns=2;points/PA2$242eEnergy,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,LP01-General-Power,ns=2;points/PA2$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB101-Raw-Water-Demand,ns=2;points/PA3$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB101-Raw-Water-Energy,ns=2;points/PA3$242eEnergy,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB101-Raw-Water-Power-Total,ns=2;points/PA3$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB102-Treatement-Plant2-Demand,ns=2;points/PA6$242ePeakDemand,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB102-Treatement-Plant2-Energy,ns=2;points/PA6$242eEnergy,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB102-Treatement-Plant2-Power-Total,ns=2;points/PA6$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB103-Treatement-Plant1-Demand,ns=2;points/PA5$242eEnergy,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB103-Treatement-Plant1-Energy,ns=2;points/PA5$242eActivePowerTotal,float,20,influxdb
Electrical,Electrical-Water-Treatement-Plant,SNPB103-Treatement-Plant1-Power-Total,ns=2;points/PA5$242ePeakDemand,float,20,influxdb
Electrical,Electrical-WWTP,Active-Power,ns=2;points/PM9$242eActivePowerTotal2,float,20,influxdb
Electrical,Electrical-WWTP,Energy,ns=2;points/PM9$242eEnergy2,float,20,influxdb
Electrical,Electrical-WWTP,Maximum-Demand,ns=2;points/PM9$242ePeakDemand2,float,20,influxdb
Electrical,Electrical-WWTP,Power-Factor,ns=2;points/PM9$242ePowerFactor,float,20,influxdb
FillingPacking,Flexline,Air-Pressure,ns=2;points/MainAir_Flexline,float,20,influxdb;mqtt
FillingPacking,Flexline,Alarm,ns=2;points/NoAlarm,float,20,influxdb;mqtt
FillingPacking,Flexline,Flex-Line-Mode,ns=2;points/Mode_0,float,20,influxdb;mqtt
FillingPacking,Flexline,Flex-Line-Status,ns=2;points/packML_state0,float,20,influxdb;mqtt
FillingPacking,Flexline,Lanes-Working,ns=2;points/Lanes,float,20,influxdb;mqtt
FillingPacking,Flexline,Machine,ns=2;points/Status,float,20,influxdb;mqtt
FillingPacking,Flexline,Machine-Speed,ns=2;points/Strokes,float,20,influxdb;mqtt
FillingPacking,Flexline,Power,ns=2;points/MainPower_OK,float,20,influxdb;mqtt
FillingPacking,Flexline,Printer-Left,ns=2;points/Printer_Right,float,20,mqtt
FillingPacking,Flexline,Printer-Right,ns=2;points/Printer_Left,float,20,mqtt
FillingPacking,Flexline,Product-Lanes,ns=2;points/Productline_Dete,float,20,mqtt
FillingPacking,Flexline,Recipe-Name,ns=2;points/ResipenameCharaters,float,20,mqtt
FillingPacking,Flexline,Running-Hours,ns=2;points/Machine_Running_Hours,float,20,influxdb;mqtt
FillingPacking,Flexline,SAM-Air-Pressure,ns=2;points/MainAir_SAM_OK,float,20,influxdb;mqtt
FillingPacking,Versaline,Actual-Machine-Running-Hours,ns=2;points/U01_Machinerunni,float,20,influxdb;mqtt
FillingPacking,Versaline,Actual-Machine-Speed,ns=2;points/U01_Strokes,float,20,influxdb;mqtt
FillingPacking,Versaline,Actual-Recipe-Number,ns=2;points/U01_Recipenumber,float,20,influxdb;mqtt
FillingPacking,Versaline,Equipment_Pointer_X,ns=2;points/Eq_Pointer_X,float,20,mqtt
FillingPacking,Versaline,Equipment_Pointer_Y,ns=2;points/Eq_Pointer_Y,float,20,mqtt
FillingPacking,Versaline,Extractor--Air-Pressure,ns=2;points/U02_T_MainAirOK,float,20,influxdb;mqtt
FillingPacking,Versaline,Extractor-Alarm,ns=2;points/U002_T_Alarm,float,20,influxdb;mqtt
FillingPacking,Versaline,Extractor-Main-Power,ns=2;points/U02_T_MainPowOK,float,20,influxdb;mqtt
FillingPacking,Versaline,Extractor-Mode,ns=2;points/U02_T_Mode0,float,20,influxdb;mqtt
FillingPacking,Versaline,Extractor-Status,ns=2;points/U02TpackML_0,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Actual-Machine-Running-Hours,ns=2;points/Machine_Running_1,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Actual-Machine-Speed,ns=2;points/Strokes_U_3_HSW,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Actual-Recipe-Number,ns=2;points/RecipeNumber_U_3,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Alarm,ns=2;points/Mode_5__U3HSW,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Main-Power,ns=2;points/Mode_7__U3HSW,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Mode,ns=2;points/Mode_0__U3HSW,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Status,ns=2;points/packML_State_0_U,float,20,influxdb;mqtt
FillingPacking,Versaline,HSW-Table-Main-Air,ns=2;points/Mode_6__U3HSW,float,20,influxdb;mqtt
FillingPacking,Versaline,Table-Air-Pressure,ns=2;points/U01_T_MainAirOK,float,20,influxdb;mqtt
FillingPacking,Versaline,Table-Alarm,ns=2;points/U001_T_Alarm,float,20,influxdb;mqtt
FillingPacking,Versaline,Table-Mode,ns=2;points/U01_T_Mode0,float,20,influxdb;mqtt
FillingPacking,Versaline,Table-Power,ns=2;points/U01_T_MainPowOK,float,20,influxdb;mqtt
FillingPacking,Versaline,Table-Status,ns=2;points/U01TpackML_0,float,20,influxdb;mqtt
FillingPacking,Versaline,VersaLineTotalFlow,ns=2;points/VersaLineTotalFlow,float,20,influxdb;mqtt
FillingPacking,Versaline,X_PV_Level_Height-1,ns=2;points/X_PVlevel_High01,float,20,mqtt
FillingPacking,Versaline,X_PV_Temperature-1,ns=2;points/X_PV_Tem01,float,20,mqtt
FillingPacking,Versaline,X_PV_Temperature-2,ns=2;points/X_PV_Tem02,float,20,mqtt
FillingPacking,Versaline,X_SET_Level_Height-1,ns=2;points/X_SETlevel_High0,float,20,mqtt
FillingPacking,Versaline,X_SET_Temperature-1,ns=2;points/X_SET_Tem01,float,20,mqtt
FillingPacking,Versaline,X_SET_Temperature-2,ns=2;points/X_SET_Tem02,float,20,mqtt
FillingPacking,Versaline,Y_PV_Temperature-1,ns=2;points/Y_PV_Tem01,float,20,mqtt
FillingPacking,Versaline,Y_PV_Temperature-2,ns=2;points/Y_PV_Tem02,float,20,mqtt
FillingPacking,Versaline,Y_SET_Temperature-1,ns=2;points/Y_SET_Tem01,float,20,mqtt
FillingPacking,Versaline,Y_SET_Temperature-2,ns=2;points/Y_SET_Tem02,float,20,mqtt
Fire,Fire,Jokey-Pump-Status,ns=2;points/JPPump$242eONOFFStatus,float,20,influxdb
Fire,Fire,Main-Pump-Status,ns=2;points/PressurePump01ONOFFStatus,float,20,influxdb
Fire,Fire,Standby-Pump-Status,ns=2;points/PerssurePump02ONOFFStatus,float,20,influxdb
Generator-System,Diesel-Bulk-Tank,High-Level,ns=2;points/BulkTankHighLevel,float,20,influxdb
Generator-System,Diesel-Bulk-Tank,Low-Level,ns=2;points/BulkTankLowLevel,float,20,influxdb
Generator-System,Diesel-Day-Tank,High-Level,ns=2;points/DayTankHighLevel,float,20,influxdb
Generator-System,Diesel-Day-Tank,Low-Level,ns=2;points/DayTankLowLevel,float,20,influxdb
Generator-System,Diesel-Flow-Meter,Diesel-Meter-01,ns=2;points/DieselMeater01Reading,float,20,influxdb
Generator-System,Diesel-Flow-Meter,Diesel-Meter-02,ns=2;points/DieselMeter02Reading,float,20,influxdb
Generator-System,Diesel-Flow-Meter,Total-Diesel-Usage,ns=2;points/TotalDieselUsage,float,20,influxdb
Generator-System,Generator-01,Battery-Voltage,ns=2;points/Gen02BattV,float,20,influxdb
Generator-System,Generator-01,Coolant-Temperature,ns=2;points/Gen02CoolentTemp,float,20,influxdb
Generator-System,Generator-01,Energy,ns=2;points/Gen02Energy,float,20,influxdb
Generator-System,Generator-01,Fuel-Flow-Rate,ns=2;points/Gen02FuelRate,float,20,influxdb
Generator-System,Generator-01,Fuel,ns=2;points/Gen02Fuel,float,20,influxdb
Generator-System,Generator-01,Neutral-Voltage,ns=2;points/Gen02Vn,float,20,influxdb
Generator-System,Generator-01,Oil-Pressure,ns=2;points/Gen02OilP,float,20,influxdb
Generator-System,Generator-01,Phase-A-Voltage,ns=2;points/Gen02VAB,float,20,influxdb
Generator-System,Generator-01,Phase-B-Voltage,ns=2;points/Gen02VBC,float,20,influxdb
Generator-System,Generator-01,Phase-C-Voltage,ns=2;points/Gen02VCA,float,20,influxdb
Generator-System,Generator-01,Runtime,ns=2;points/Gen02Runtime,float,20,influxdb
Generator-System,Generator-01,Starts,ns=2;points/Gen02Starts,float,20,influxdb
Generator-System,Generator-01,Status,ns=2;points/GEN02$242eONOFFStatus,float,20,influxdb
Generator-System,Generator-02,Battery-Voltage,ns=2;points/Gen01BattV,float,20,influxdb
Generator-System,Generator-02,Coolant-Temperature,ns=2;points/Gen01CoolentTemp,float,20,influxdb
Generator-System,Generator-02,Energy,ns=2;points/Gen01Energy,float,20,influxdb
Generator-System,Generator-02,Fuel-Flow-Rate,ns=2;points/Gen01FuelRate,float,20,influxdb
Generator-System,Generator-02,Fuel,ns=2;points/Gen01Fuel,float,20,influxdb
Generator-System,Generator-02,Neutral-Voltage,ns=2;points/Gen01Vn,float,20,influxdb
Generator-System,Generator-02,Oil-Pressure,ns=2;points/Gen01OilP,float,20,influxdb
Generator-System,Generator-02,Phase-A-Voltage,ns=2;points/Gen01VAB,float,20,influxdb
Generator-System,Generator-02,Phase-B-Voltage,ns=2;points/Gen01VBC,float,20,influxdb
